paper_id,title,year,citation_count,venue,fields_of_study,topics,topic_ids,primary_topic
0acefaaff50bac699c3d8a74dd976e7c9b69a5e0,Enhance Then Search: an Augmentation-Search Strategy with Foundation Models for Cross-Domain Few-Shot Object Detection,2025,13,2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),Computer Science,"['Computer Vision', 'Large Language Models', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['computer_vision', 'large_language_models', 'deep_learning', 'machine_learning', 'natural_language_processing']",Computer Vision
0b8ac3a80b3473110fe4d7702affaf6d58870700,Privacy-Preserving Multi-dimensional Range Query Optimization Across Multiple Sources,2025,1,International Conference on Database Systems for Advanced Applications,Computer Science,"['Databases and Data Management', 'Optimization', 'Security and Privacy', 'Machine Learning']","['databases_and_data_management', 'optimization', 'security_and_privacy', 'machine_learning']",Databases and Data Management
0ce9e5c0bbe761ba0fbecbae6468a1d4d158a58e,Design of a Serious Game on Exploratory Software Testing to Improve Student Engagement,2025,1,International Conference on Evaluation of Novel Approaches to Software Engineering,Computer Science,['Software Engineering'],['software_engineering'],Software Engineering
0e180a1aae868ecd65e7d0c3164d4ce8e0a15933,Towards Fairness in AI: A Systematic Mapping Study on Software Engineering Solutions,2025,1,"IEEE International Conference on Software Analysis, Evolution, and Reengineering",Computer Science,"['Explainable / Fair / Causal AI', 'Software Engineering', 'Machine Learning']","['explainable_fair_causal_ai', 'software_engineering', 'machine_learning']",Explainable / Fair / Causal AI
0e75fae998b6b2795d47c2c7c2972bd7fc57847c,Assessing and Advancing Benchmarks for Evaluating Large Language Models in Software Engineering Tasks,2025,16,ACM Transactions on Software Engineering and Methodology,Computer Science,"['Large Language Models', 'Software Engineering', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['large_language_models', 'software_engineering', 'deep_learning', 'machine_learning', 'natural_language_processing']",Large Language Models
0fc028a0e11fafb29451e0fa8ec383dee449cc33,GLM-4.1V-Thinking: Towards Versatile Multimodal Reasoning with Scalable Reinforcement Learning,2025,111,arXiv.org,Computer Science,"['Reinforcement Learning', 'Machine Learning']","['reinforcement_learning', 'machine_learning']",Reinforcement Learning
1066004a3051dc949255c0a14a7e04a11b07477f,Query Rewriting via LLMs,2025,4,arXiv.org,Computer Science,"['Large Language Models', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['large_language_models', 'deep_learning', 'machine_learning', 'natural_language_processing']",Large Language Models
10feab31bb9e71a0f1094fb00c0554abfb992c4d,ProRL: Prolonged Reinforcement Learning Expands Reasoning Boundaries in Large Language Models,2025,102,arXiv.org,Computer Science,"['Large Language Models', 'Reinforcement Learning', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['large_language_models', 'reinforcement_learning', 'deep_learning', 'machine_learning', 'natural_language_processing']",Large Language Models
111133916ab1275b38df96200f9cd36c5b47f3be,Including Bloom Filters in Bottom-up Optimization,2025,2,SIGMOD Conference Companion,Computer Science,"['Optimization', 'Machine Learning']","['optimization', 'machine_learning']",Optimization
1122b654f8b47c1aa9c04ff6bbe7561c798e2ad0,Reinforcement Learning for Reasoning in Large Language Models with One Training Example,2025,184,arXiv.org,Computer Science,"['Large Language Models', 'Reinforcement Learning', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['large_language_models', 'reinforcement_learning', 'deep_learning', 'machine_learning', 'natural_language_processing']",Large Language Models
11d38db40527d44c9691d51fa439c7d554980687,Query running too slow? Rewrite it with Quorion!,2025,0,Proceedings of the VLDB Endowment,Computer Science,['Databases and Data Management'],['databases_and_data_management'],Databases and Data Management
120106863f649a2768713f85637a985fd5844d2f,Advancing CAN Network Security through RBM-Based Synthetic Attack Data Generation for Intrusion Detection Systems,2025,2,arXiv.org,Computer Science,['Security and Privacy'],['security_and_privacy'],Security and Privacy
12018e0998098a125898ae6846eb4202fba86a11,AI-Powered Adaptive English Language Learning Systems: Leveraging Deep Learning Algorithms and Natural Language Processing for Personalized Teaching Approaches,2025,4,IEEE Access,Computer Science,"['Deep Learning', 'Natural Language Processing', 'Theory and Algorithms', 'Machine Learning']","['deep_learning', 'natural_language_processing', 'theory_and_algorithms', 'machine_learning']",Deep Learning
143e18bfd7c356592e7c1439738a3525d3e16279,Does Reinforcement Learning Really Incentivize Reasoning Capacity in LLMs Beyond the Base Model?,2025,520,arXiv.org,Computer Science,"['Large Language Models', 'Reinforcement Learning', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['large_language_models', 'reinforcement_learning', 'deep_learning', 'machine_learning', 'natural_language_processing']",Large Language Models
146a99c528b215020b96e2f7ef36b643054be345,Evidential deep learning for uncertainty quantification and out-of-distribution detection in jet identification using deep neural networks,2025,7,Machine Learning: Science and Technology,Physics;Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
14a3b85035f91cc30fa1352cf2429c15a3ce521a,OPOM: The Ordinal and Parallel Optimization Method of Spark Multi-query Applications,2025,0,International Conference on Database Systems for Advanced Applications,Computer Science,"['Databases and Data Management', 'Distributed Systems and Cloud', 'Optimization', 'Machine Learning']","['databases_and_data_management', 'distributed_systems_and_cloud', 'optimization', 'machine_learning']",Databases and Data Management
1551a1ead0342adb435d3e45d6cfe8e0a2c376b0,Natural Language Processing of Privacy Policies: A Survey,2025,4,arXiv.org,Computer Science,"['Natural Language Processing', 'Security and Privacy', 'Machine Learning']","['natural_language_processing', 'security_and_privacy', 'machine_learning']",Natural Language Processing
160d752d1d3e4e21062907633a3f22f7476818c8,FedLRes: enhancing lung cancer detection using federated learning with convolution neural network (ResNet50),2025,8,Neural computing & applications (Print),Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
16156e73ec7d23de071fd11e67b50e7c59c25f62,A Deep Transferable Convolution Neural Network for Unsupervised Cross-Domain Diagnostics of Rolling Bearings in Industrial Internet of Things,2025,17,IEEE Internet of Things Journal,Computer Science,"['Computer Networks', 'Deep Learning', 'Machine Learning']","['computer_networks', 'deep_learning', 'machine_learning']",Computer Networks
16db56b5a57f2e675e5c4f60ca0fbd5764915a5e,SimpleRL-Zoo: Investigating and Taming Zero Reinforcement Learning for Open Base Models in the Wild,2025,380,arXiv.org,Computer Science,"['Reinforcement Learning', 'Machine Learning']","['reinforcement_learning', 'machine_learning']",Reinforcement Learning
1738bfdda961ddc9d31b39f3dd38b1f425199e94,Right Question is Already Half the Answer: Fully Unsupervised LLM Reasoning Incentivization,2025,76,arXiv.org,Computer Science,"['Large Language Models', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['large_language_models', 'deep_learning', 'machine_learning', 'natural_language_processing']",Large Language Models
176043f7a3c8e6075387cb3daecc1895359aeefb,Applying Machine Learning Algorithms for the Classification of Sleep Disorders,2025,31,IEEE Access,Computer Science,"['Machine Learning', 'Theory and Algorithms']","['machine_learning', 'theory_and_algorithms']",Machine Learning
190a18a5863c4cbee9cb860f3cf0f3821a26c164,Selective Use of Yannakakis' Algorithm to Improve Query Performance: Machine Learning to the Rescue,2025,0,arXiv.org,Computer Science,"['Machine Learning', 'Theory and Algorithms']","['machine_learning', 'theory_and_algorithms']",Machine Learning
1c3720e920dd8dbb2459b6caa10523c08987047b,CVE-Bench: Benchmarking LLM-based Software Engineering Agent's Ability to Repair Real-World CVE Vulnerabilities,2025,12,North American Chapter of the Association for Computational Linguistics,Computer Science,"['Large Language Models', 'Natural Language Processing', 'Software Engineering', 'Deep Learning', 'Machine Learning']","['large_language_models', 'natural_language_processing', 'software_engineering', 'deep_learning', 'machine_learning']",Large Language Models
1c7327331a42b2471b99691a22d71d270fd61e21,Query Logs Analytics: A Aystematic Literature Review,2025,0,arXiv.org,Computer Science,['Software Engineering'],['software_engineering'],Software Engineering
1d03586baa32b3d6ff657a180053821543e11abb,RAGEN: Understanding Self-Evolution in LLM Agents via Multi-Turn Reinforcement Learning,2025,139,arXiv.org,Computer Science,"['Large Language Models', 'Reinforcement Learning', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['large_language_models', 'reinforcement_learning', 'deep_learning', 'machine_learning', 'natural_language_processing']",Large Language Models
1dd6b166236899dd7427afb4ec97aa8effb06b7c,Sprint to Inclusion: Embedding Accessibility Sprint in a Software Engineering Course,2025,6,Technical Symposium on Computer Science Education,Computer Science,['Software Engineering'],['software_engineering'],Software Engineering
1e495c057d75c08b07ad9addc42ea14fac0cb67a,An Enhanced Deep Neural Network Approach for WiFi Fingerprinting-Based Multi-Floor Indoor Localization,2025,10,IEEE Open Journal of the Communications Society,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
1fc2c51200ed7d63807315b5456108d1612ceeff,Evaluating the Impact of Scaffolding and Visualizations for Mutation Testing Exercises in Software Engineering Education,2025,1,SIGSOFT FSE Companion,Computer Science,['Software Engineering'],['software_engineering'],Software Engineering
1fcaafeb72142fe3d1a5d698a072d69778d244b0,Search-R1: Training LLMs to Reason and Leverage Search Engines with Reinforcement Learning,2025,668,arXiv.org,Computer Science,"['Information Retrieval', 'Large Language Models', 'Reinforcement Learning', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['information_retrieval', 'large_language_models', 'reinforcement_learning', 'deep_learning', 'machine_learning', 'natural_language_processing']",Information Retrieval
202720842c52b654f944638060af20a7cee0fc88,Industry Expectations and Skill Demands in Quantum Software Testing,2025,0,arXiv.org,Computer Science,['Software Engineering'],['software_engineering'],Software Engineering
22cd7bc32939ba110ab5fabbdd280853e0f9a5c6,A survey of small object detection based on deep learning in aerial images,2025,47,Artificial Intelligence Review,Computer Science,"['Computer Vision', 'Deep Learning', 'Machine Learning']","['computer_vision', 'deep_learning', 'machine_learning']",Computer Vision
22d550c8673321140f37db9301ec3804c7ac3b39,"Reasoning in Computer Vision: Taxonomy, Models, Tasks, and Methodologies",2025,12,arXiv.org,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
232fe36b93d8a8092f85c3ea0073de1506038ebe,Machine Learning Approaches in Cybersecurity to Enhance Security in Future Network Technologies,2025,2,SN Computer Science,Computer Science,"['Machine Learning', 'Security and Privacy']","['machine_learning', 'security_and_privacy']",Machine Learning
249e3fced111538899a6a080b8b5c8a469ab05cb,Advancing Dynamic Emergency Route Optimization with a Composite Network Deep Reinforcement Learning Model,2025,5,Syst.,Computer Science,"['Optimization', 'Reinforcement Learning', 'Machine Learning']","['optimization', 'reinforcement_learning', 'machine_learning']",Optimization
256ce5a88fe0323da1d812657aaa7fb1baf9921d,Convergence of evolving artificial intelligence and machine learning techniques in precision oncology,2025,98,npj Digital Medicine,Computer Science;Medicine,['Machine Learning'],['machine_learning'],Machine Learning
25ed2f96aa533e4d17d555152e327d794dab5f0a,Identifying Non-Functional Requirements From Unconstrained Documents Using Natural Language Processing and Machine Learning Approaches,2025,19,IEEE Access,Computer Science,"['Machine Learning', 'Natural Language Processing']","['machine_learning', 'natural_language_processing']",Machine Learning
